Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4337,FL,Collier (County),NAPLES,34120,"2,098",1141,1051,83,7,0,546,597314,0,383779,213535,546,0,0,0
4337,FL,Collier (County),NAPLES,34123,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Collier (County),NAPLES,34129,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Collier (County),NAPLES PARK,34108,3,3,2,1,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Collier (County),NORTH MAPLES,34110,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Collier (County),OCHOPEE,34141,7,2,2,0,0,0,3,2195,0,1195,1000,3,0,0,0
4337,FL,Collier (County),ORLANDO,32822,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Collier (County),OSPREY,34229,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Collier (County),PLANTATION,34139,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Collier (County),PORT RICHEY,34668,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Collier (County),WINTER PARK,32792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),BELLE GLADE,33430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),CANTONMENT,32533,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Columbia (County),EVANS,30809,1,0,0,0,0,0,1,740,0,740,0,1,0,0,0
4337,FL,Columbia (County),FORT PIERCE,34982,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),FORT WHITE,32038,350,145,139,5,1,0,96,79322,0,42869,36453,96,0,0,0
4337,FL,Columbia (County),HIGH SPRINGS,32643,35,22,17,5,0,0,11,19983,0,7752,12231,11,0,0,0
4337,FL,Columbia (County),IMMOKALEE,34142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),JASPER,32052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),LAKE CITY,32024,594,233,221,11,1,0,153,128750,0,71136,57614,153,0,0,0
4337,FL,Columbia (County),LAKE CITY,32025,"1,509",562,536,20,6,0,418,335369,0,184952,150418,418,0,0,0
4337,FL,Columbia (County),LAKE CITY,32055,"1,285",599,567,27,5,0,384,350326,0,140370,209956,383,1,0,0
4337,FL,Columbia (County),LAKE CITY,32056,3,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Columbia (County),LULU,32061,13,5,5,0,0,0,3,2240,0,740,1500,3,0,0,0
4337,FL,Columbia (County),TAMPA,33613,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),WATERTOWN,32025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),WELLBORN,32094,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Columbia (County),WHITE SPRINGS,32096,23,9,9,0,0,0,3,2980,0,1480,1500,3,0,0,0
4337,FL,DeSoto (County),ARCADI,34266,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),ARCADIA,33873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),ARCADIA,34265,3,1,1,0,0,0,1,673,0,673,0,1,0,0,0
4337,FL,DeSoto (County),ARCADIA,34266,"1,789",1050,911,130,9,0,689,639396,0,287386,352011,689,0,0,0
4337,FL,DeSoto (County),ARCADIA,34269,105,61,46,15,0,0,39,47199,0,29201,17998,39,0,0,0
4337,FL,DeSoto (County),ARCADIA,42366,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),ARCADIA FL,34266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),CORAL SPRINGS,33065,1,0,0,0,0,0,1,1173,0,673,500,1,0,0,0
4337,FL,DeSoto (County),FORT LAUDERDALE,33311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),FORT MYERS,33905,2,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,DeSoto (County),FORT PIERCE,34982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),HULL,34689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),LAKE CITY,32025,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),LAKE SUZY,34269,7,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,DeSoto (County),MIAMI,33167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),NEW SMYRNA BEACH,32168,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,DeSoto (County),NOCATEE,34268,10,6,5,1,0,0,5,5606,0,2153,3453,5,0,0,0
4337,FL,DeSoto (County),NORTH FORT MYERS,33917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,DeSoto (County),SIDELL,34266,1,0,0,0,0,0,1,1173,0,673,500,1,0,0,0
4337,FL,DeSoto (County),ST PETERSBURG,33709,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),BRANFORD,32008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),CROSS CITY,32628,223,86,81,5,0,0,82,68487,0,33456,35031,82,0,0,0
4337,FL,Dixie (County),FANNING SPRINGS,32693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),HOMESTEAD,33032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),HOMESTEAD,33033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),HORSESHOE BEACH,32648,11,3,3,0,0,0,2,1152,0,652,500,2,0,0,0
4337,FL,Dixie (County),KISSIMMEE,34744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),LAKE WORTH,33460,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),LAKE WORTH,33463,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Dixie (County),MIAMI,33133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),MIAMI,33157,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),MIAMI,33161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),OLD TOWN,32680,328,130,118,12,0,0,101,87492,0,42822,44670,101,0,0,0
4337,FL,Dixie (County),OLDTOWN,32680,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),POMPANO BEACH,33060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dixie (County),STEINHATCHEE,32359,2,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Dixie (County),SUWANNEE,32692,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Dougherty (County),LAWRENCEVILLE,30044,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),ATLANTI BEACH,32233,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),ATLANTIC BCH,32233,5,1,1,0,0,0,3,3438,0,1938,1500,3,0,0,0
4337,FL,Duval (County),ATLANTIC BEACH,32233,645,255,244,9,2,0,183,166575,0,87210,79365,183,0,0,0
4337,FL,Duval (County),BALDWIN,32234,74,34,33,1,0,0,26,20647,0,12597,8050,26,0,0,0
4337,FL,Duval (County),CANTONMENT,32533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),DAYTONA BEACH,32114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),FLEMING ISLAND,32003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),FLIRIDA,32218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),FLORDIA,32246,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),FLORIDA,32254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),GAINESVILLE,32609,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),GREENSBORO,32351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),HAWTHORNE,32640,2,1,1,0,0,0,1,1469,0,969,500,1,0,0,0
4337,FL,Duval (County),JA,32211,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JA,32222,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JA,32225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAC,32207,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAC,32209,1,1,1,0,0,0,1,1928,0,0,1928,1,0,0,0
4337,FL,Duval (County),JAC,32320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACK,32246,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKAONVILLE,32210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKAONVILLE,32218,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKONVILLE,32210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSINVILLE,32218,1,0,0,0,0,0,1,969,0,969,0,1,0,0,0
4337,FL,Duval (County),JACKSONVILE,32205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILL,32205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32073,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32201,2,0,0,0,0,0,1,1469,0,969,500,1,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32202,310,164,153,11,0,0,78,59010,0,21318,37692,78,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32204,605,333,313,19,1,0,194,197044,0,102246,94798,192,2,0,0
4337,FL,Duval (County),JACKSONVILLE,32205,"2,934",1392,1230,152,10,0,990,1103422,0,593936,509486,988,2,0,0
4337,FL,Duval (County),JACKSONVILLE,32206,"2,854",1684,1557,106,21,0,926,909669,0,408491,501178,926,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32207,"2,519",1197,998,187,12,0,848,1194101,0,683372,510729,845,3,0,0
4337,FL,Duval (County),JACKSONVILLE,32208,"5,172",2828,2546,240,42,0,1901,2066571,0,1108300,958271,"1,897",4,0,0
4337,FL,Duval (County),JACKSONVILLE,32209,"6,760",3969,3605,324,40,0,2345,2475195,1000,1198056,1276139,"2,343",2,0,0
4337,FL,Duval (County),JACKSONVILLE,32210,"7,741",3622,3331,268,23,0,2467,2593844,0,1347258,1246586,"2,461",6,0,0
4337,FL,Duval (County),JACKSONVILLE,32211,"3,921",1811,1694,106,11,0,1261,1288429,0,697682,590747,"1,261",0,0,0
4337,FL,Duval (County),JACKSONVILLE,32212,36,7,7,0,0,0,12,7907,0,2907,5000,12,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32216,"2,574",1037,992,41,4,0,766,728197,0,394431,333766,766,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32217,"1,164",504,465,37,2,0,360,393928,0,227529,166399,358,2,0,0
4337,FL,Duval (County),JACKSONVILLE,32218,"5,220",2194,2067,114,13,0,1760,1636253,0,865113,771140,"1,760",0,0,0
4337,FL,Duval (County),JACKSONVILLE,32219,936,473,443,24,6,0,293,292227,0,160876,131351,293,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32220,404,194,175,18,1,0,105,107847,0,66861,40986,105,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32221,"1,155",470,445,22,3,0,335,336314,0,189310,147004,335,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32222,466,189,182,6,1,0,140,124007,0,64923,59084,140,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32223,461,171,163,8,0,0,115,107887,0,49419,58468,115,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32224,775,265,258,7,0,0,179,127696,0,52326,75370,179,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32225,"1,876",712,689,23,0,0,474,408551,0,198645,209906,474,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32226,446,203,182,19,2,0,106,105604,0,63954,41650,106,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32227,55,14,14,0,0,0,10,9345,0,4845,4500,10,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32228,6,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32233,326,132,126,6,0,0,89,79783,0,44574,35209,89,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32234,127,47,44,3,0,0,33,30151,0,17442,12709,33,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32236,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32244,"4,725",2061,1974,78,9,0,1451,1298140,0,709622,588518,"1,451",0,0,0
4337,FL,Duval (County),JACKSONVILLE,32245,1,0,0,0,0,0,1,969,0,969,0,1,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32246,"2,104",808,768,36,4,0,612,547850,0,291303,256546,612,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32250,121,75,69,5,1,0,29,28439,0,15303,13136,29,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32254,"2,268",1224,1130,79,15,0,750,736276,0,375350,360926,749,1,0,0
4337,FL,Duval (County),JACKSONVILLE,32255,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32256,"2,175",628,607,15,6,0,547,473668,0,255520,218148,547,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32257,"1,390",588,526,53,9,0,379,420009,0,223077,196932,377,2,0,0
4337,FL,Duval (County),JACKSONVILLE,32258,478,151,146,3,2,0,108,98243,0,46248,51995,108,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32259,4,1,1,0,0,0,2,1969,0,969,1000,2,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32266,10,6,6,0,0,0,2,1000,0,0,1000,2,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32277,"3,171",1338,1304,28,6,0,979,879314,0,453492,425822,979,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32287,1,0,0,0,0,0,1,969,0,969,0,1,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32308,2,2,2,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),JACKSONVILLE,32309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,33056,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE,33218,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),JACKSONVILLE,33256,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE BEACH,32205,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE BEACH,32250,350,178,164,14,0,0,105,113560,0,62985,50575,105,0,0,0
4337,FL,Duval (County),JACKSONVILLE F,32206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE FL,32207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE FL,32208,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE FL,32210,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLE FL,32277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVILLIE,32250,1,0,0,0,0,0,1,1469,0,969,500,1,0,0,0
4337,FL,Duval (County),JACKSONVLLE,32216,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSONVVILLE,32205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACKSOVILLE,31321,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JACSONVILLE,32221,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32205,5,3,3,0,0,0,2,1000,0,0,1000,2,0,0,0
4337,FL,Duval (County),JAX,32206,4,3,2,1,0,0,2,842,0,0,842,2,0,0,0
4337,FL,Duval (County),JAX,32207,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32208,13,8,8,0,0,0,4,5034,0,3534,1500,4,0,0,0
4337,FL,Duval (County),JAX,32209,19,10,10,0,0,0,8,6121,0,1938,4183,8,0,0,0
4337,FL,Duval (County),JAX,32210,8,1,1,0,0,0,3,1500,0,0,1500,3,0,0,0
4337,FL,Duval (County),JAX,32216,3,1,1,0,0,0,3,3438,0,1938,1500,3,0,0,0
4337,FL,Duval (County),JAX,32217,4,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),JAX,32218,10,7,7,0,0,0,3,1342,0,0,1342,3,0,0,0
4337,FL,Duval (County),JAX,32219,4,4,4,0,0,0,3,1500,0,0,1500,3,0,0,0
4337,FL,Duval (County),JAX,32223,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32224,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32225,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32233,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32244,7,3,3,0,0,0,2,2938,0,1938,1000,2,0,0,0
4337,FL,Duval (County),JAX,32246,4,2,2,0,0,0,2,1469,0,969,500,2,0,0,0
4337,FL,Duval (County),JAX,32254,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32256,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAX,32257,3,0,0,0,0,0,2,2438,0,1938,500,2,0,0,0
4337,FL,Duval (County),JAX BCH,32250,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),JAXBEACH,32250,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),JAXSONV,32205,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),KEY WEST,33040,4,2,2,0,0,0,2,1000,0,0,1000,2,0,0,0
4337,FL,Duval (County),KISSIMMEE,34758,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),MAITLAND,32751,1,1,1,0,0,0,1,1469,0,969,500,1,0,0,0
4337,FL,Duval (County),MAXVILLE,32234,2,0,0,0,0,0,2,2438,0,1938,500,2,0,0,0
4337,FL,Duval (County),MAYPORT,32228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),MIAMI,33142,1,0,0,0,0,0,1,969,0,969,0,1,0,0,0
4337,FL,Duval (County),MIAMI BEACH,33141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),MIAMI GARDENS,33055,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),MIDDLEBURG,32068,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),NEPTUNE BEACH,32250,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),NEPTUNE BEACH,32266,80,36,35,1,0,0,14,10187,0,4845,5342,14,0,0,0
4337,FL,Duval (County),NEW SMYRNA,32168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),NEW SMYRNA BEACH,32168,1,0,0,0,0,0,1,969,0,969,0,1,0,0,0
4337,FL,Duval (County),ORANGE PARK,32065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),ORANGE PARK,32073,6,5,5,0,0,0,3,1500,0,0,1500,3,0,0,0
4337,FL,Duval (County),ORLANDO,32808,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),PALATKA,32177,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),PENSACOLA,32526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),PONTE VEDRA,32081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),PONTE VEDRA,32082,1,1,0,1,0,0,1,3866,0,1938,1928,1,0,0,0
4337,FL,Duval (County),PORT SAINT LUCIE,33495,1,0,0,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Duval (County),SANDERSON,32087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),TALLAHASSEE,32301,1,0,0,0,0,0,1,969,0,969,0,1,0,0,0
4337,FL,Duval (County),TALLAHASSEE,32303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),TALLAHASSEE,32304,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),TALLAHASSEE,32309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),TALLAHASSEE,32312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),TAMARAC,33321,1,0,0,0,0,0,1,969,0,969,0,1,0,0,0
4337,FL,Duval (County),TAMPA,33611,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Duval (County),WEST PALM BEACH,33409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Fajardo (Municipio),FAJARDO,738,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),BEVERLY BEACH,32136,4,4,1,3,0,0,2,14529,0,10401,4128,1,1,0,0
4337,FL,Flagler (County),BUNNELL,32110,518,253,232,20,1,0,143,152185,0,89759,62426,143,0,0,0
4337,FL,Flagler (County),BUNNELL,32164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),CORAL GABLES,33134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),DAYTONA BEACH,32114,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),DAYTONA BEACH,32117,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),FLAGLER BEACH,32136,322,211,115,91,5,0,143,341546,0,195548,145999,143,0,0,0
4337,FL,Flagler (County),HOMESTEAD,33033,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),JACKSONVILLE,32207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),JACKSONVILLE,32216,2,1,1,0,0,0,2,2028,0,1028,1000,2,0,0,0
4337,FL,Flagler (County),JACKSONVILLE,32250,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),MIAMI,33125,2,2,2,0,0,0,1,342,0,0,342,1,0,0,0
4337,FL,Flagler (County),MIAMI,33128,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),MIAMI,33133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),MIAMI,33134,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),MIAMI,33135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),MIAMI,33144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),MIAMI,33172,4,1,1,0,0,0,1,1028,0,1028,0,1,0,0,0
4337,FL,Flagler (County),MIAMI,33174,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),NAPLES,34116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),ORMOND BEACH,32174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),PALM COAST,32110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),PALM COAST,32136,17,6,6,0,0,0,10,6767,0,3084,3683,10,0,0,0
4337,FL,Flagler (County),PALM COAST,32137,928,349,328,19,2,0,277,296452,0,178832,117620,276,1,0,0
4337,FL,Flagler (County),PALM COAST,32164,"1,799",596,566,25,5,0,566,595718,0,398503,197215,565,1,0,0
4337,FL,Flagler (County),PALM COAST,32720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),PIERSON,32180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Flagler (County),TAMPA,33637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Gilchrist (County),BELL,32619,95,35,32,2,1,0,30,29420,0,18534,10886,30,0,0,0
4337,FL,Gilchrist (County),BRANFORD,32008,15,6,4,2,0,0,2,1000,0,0,1000,2,0,0,0
4337,FL,Gilchrist (County),FANNING SPRINGS,32693,22,11,9,2,0,0,7,11162,0,2634,8528,7,0,0,0
4337,FL,Gilchrist (County),HIGH SPRINGS,32643,15,6,6,0,0,0,3,2378,0,878,1500,3,0,0,0
4337,FL,Gilchrist (County),HIGH SPRINGS,32655,1,1,1,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Gilchrist (County),NEWBERRY,32669,8,4,4,0,0,0,1,500,0,0,500,1,0,0,0
4337,FL,Gilchrist (County),TAMPA,33615,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Gilchrist (County),TRENTON,32669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Gilchrist (County),TRENTON,32693,343,131,120,11,0,0,96,96105,0,51994,44111,96,0,0,0
4337,FL,Glades (County),BELLE GLADE,33430,21,7,7,0,0,0,6,3572,0,730,2842,6,0,0,0
4337,FL,Glades (County),DORAL,33178,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Glades (County),FORT LAUDERDALE,33315,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4337,FL,Glades (County),HIALEAH,33012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
